source,target,title,conference,year1,year2
237,54,Full Body Virtual Autopsies using a State-of-the-art Volume Rendering Pipeline,Vis,2006,2006
253,214,High-Quality Extraction of Isosurfaces from Regular and Irregular Grids,Vis,2006,2006
229,45,Importance-Driven Focus of Attention,Vis,2006,2006
251,252,Lines of Curvature for Polyp Detection in Virtual Colonoscopy,Vis,2006,2006
251,295,Lines of Curvature for Polyp Detection in Virtual Colonoscopy,Vis,2006,2006
252,295,Lines of Curvature for Polyp Detection in Virtual Colonoscopy,Vis,2006,2006
55,160,Multifield-Graphs: An Approach to Visualizing Correlations in Multifield Scalar Data,Vis,2006,2006
104,268,Progressive Volume Rendering of Large Unstructured Grids,Vis,2006,2006
104,214,Progressive Volume Rendering of Large Unstructured Grids,Vis,2006,2006
268,214,Progressive Volume Rendering of Large Unstructured Grids,Vis,2006,2006
123,66,Real-Time Illustration of Vascular Structures,Vis,2006,2006
113,221,Scalable WIM: Effective Exploration in Large-scale Astrophysical Environments,Vis,2006,2006
1,268,Understanding the Structure of the Turbulent Mixing Layer in Hydrodynamic Instabilities,Vis,2006,2006
270,254,Visual Signatures in Video Visualization,Vis,2006,2006
270,101,Visual Signatures in Video Visualization,Vis,2006,2006
254,101,Visual Signatures in Video Visualization,Vis,2006,2006
108,181,Visualization and Analysis of Large Data Collections: a Case Study Applied to Confocal Microscopy Data,Vis,2006,2006
146,134,Visualization Tools for Vorticity Transport Analysis in Incompressible Flow,Vis,2006,2006
176,90,Vortex Visualization for Practical Engineering Applications,Vis,2006,2006
275,2,2D asymmetric tensor analysis,Vis,2005,2005
144,180,Batched multi triangulation,Vis,2005,2005
144,26,Batched multi triangulation,Vis,2005,2005
180,26,Batched multi triangulation,Vis,2005,2005
9,99,Dataset traversal with motion-controlled transfer functions,Vis,2005,2005
10,68,Distributed data management for large volume visualization,Vis,2005,2005
70,112,Evaluation of fiber clustering methods for diffusion tensor imaging,Vis,2005,2005
11,55,Extracting higher order critical points and topological simplification of 3D vector fields,Vis,2005,2005
11,77,Extracting higher order critical points and topological simplification of 3D vector fields,Vis,2005,2005
11,160,Extracting higher order critical points and topological simplification of 3D vector fields,Vis,2005,2005
55,77,Extracting higher order critical points and topological simplification of 3D vector fields,Vis,2005,2005
55,160,Extracting higher order critical points and topological simplification of 3D vector fields,Vis,2005,2005
77,160,Extracting higher order critical points and topological simplification of 3D vector fields,Vis,2005,2005
55,11,Extraction of parallel vector surfaces in 3D time-dependent fields and application to vortex core line tracking,Vis,2005,2005
55,77,Extraction of parallel vector surfaces in 3D time-dependent fields and application to vortex core line tracking,Vis,2005,2005
55,160,Extraction of parallel vector surfaces in 3D time-dependent fields and application to vortex core line tracking,Vis,2005,2005
11,77,Extraction of parallel vector surfaces in 3D time-dependent fields and application to vortex core line tracking,Vis,2005,2005
11,160,Extraction of parallel vector surfaces in 3D time-dependent fields and application to vortex core line tracking,Vis,2005,2005
77,160,Extraction of parallel vector surfaces in 3D time-dependent fields and application to vortex core line tracking,Vis,2005,2005
278,81,Eyelet particle tracing - steady visualization of unsteady flow,Vis,2005,2005
251,252,Fast and reproducible fiber bundle selection in DTI visualization,Vis,2005,2005
251,295,Fast and reproducible fiber bundle selection in DTI visualization,Vis,2005,2005
252,295,Fast and reproducible fiber bundle selection in DTI visualization,Vis,2005,2005
64,176,Framework for visualizing higher-order basis functions,Vis,2005,2005
104,225,Hardware-accelerated simulated radiography,Vis,2005,2005
104,214,Hardware-accelerated simulated radiography,Vis,2005,2005
225,214,Hardware-accelerated simulated radiography,Vis,2005,2005
134,146,Illuminated lines revisited,Vis,2005,2005
69,120,Illustration and photography inspired visualization of flows and volumes,Vis,2005,2005
69,20,Illustration and photography inspired visualization of flows and volumes,Vis,2005,2005
120,20,Illustration and photography inspired visualization of flows and volumes,Vis,2005,2005
151,87,Illustrative display of hidden iso-surface structures,Vis,2005,2005
104,214,Interactive rendering of large unstructured grids using dynamic level-of-detail,Vis,2005,2005
266,130,Interactive visual analysis and exploration of injection systems simulations,Vis,2005,2005
254,19,Particle and texture based spatiotemporal visualization of time-dependent vector fields,Vis,2005,2005
254,101,Particle and texture based spatiotemporal visualization of time-dependent vector fields,Vis,2005,2005
19,101,Particle and texture based spatiotemporal visualization of time-dependent vector fields,Vis,2005,2005
24,117,Phonon tracing for auralization and visualization of sound,Vis,2005,2005
70,45,Profile Flags: a novel metaphor for probing of T<sub>2</sub> maps,Vis,2005,2005
136,221,Reflection nebula visualization,Vis,2005,2005
202,123,Statistically quantitative volume visualization,Vis,2005,2005
89,2,Strategy for seeding 3D streamlines,Vis,2005,2005
260,256,Streaming meshes,Vis,2005,2005
254,101,Texture-based visualization of uncertainty in flow fields,Vis,2005,2005
208,247,The application of GPU particle tracing to diffusion tensor field visualization,Vis,2005,2005
141,32,The magic volume lens: an interactive focus+context technique for volume rendering,Vis,2005,2005
141,71,The magic volume lens: an interactive focus+context technique for volume rendering,Vis,2005,2005
32,71,The magic volume lens: an interactive focus+context technique for volume rendering,Vis,2005,2005
6,162,The software interface to the 3D-force microscope,Vis,2005,2005
275,2,Topological structures of 3D tensor fields,Vis,2005,2005
233,105,Topology-driven surface mappings with robust feature alignment,Vis,2005,2005
104,139,VisTrails: enabling interactive multiple-view visualizations,Vis,2005,2005
104,193,VisTrails: enabling interactive multiple-view visualizations,Vis,2005,2005
104,253,VisTrails: enabling interactive multiple-view visualizations,Vis,2005,2005
104,214,VisTrails: enabling interactive multiple-view visualizations,Vis,2005,2005
139,193,VisTrails: enabling interactive multiple-view visualizations,Vis,2005,2005
139,253,VisTrails: enabling interactive multiple-view visualizations,Vis,2005,2005
139,214,VisTrails: enabling interactive multiple-view visualizations,Vis,2005,2005
193,253,VisTrails: enabling interactive multiple-view visualizations,Vis,2005,2005
193,214,VisTrails: enabling interactive multiple-view visualizations,Vis,2005,2005
253,214,VisTrails: enabling interactive multiple-view visualizations,Vis,2005,2005
170,197,Visual analysis and exploration of fluid flow in a cooling jacket,Vis,2005,2005
170,242,Visual analysis and exploration of fluid flow in a cooling jacket,Vis,2005,2005
170,83,Visual analysis and exploration of fluid flow in a cooling jacket,Vis,2005,2005
170,271,Visual analysis and exploration of fluid flow in a cooling jacket,Vis,2005,2005
170,117,Visual analysis and exploration of fluid flow in a cooling jacket,Vis,2005,2005
197,242,Visual analysis and exploration of fluid flow in a cooling jacket,Vis,2005,2005
197,83,Visual analysis and exploration of fluid flow in a cooling jacket,Vis,2005,2005
197,271,Visual analysis and exploration of fluid flow in a cooling jacket,Vis,2005,2005
197,117,Visual analysis and exploration of fluid flow in a cooling jacket,Vis,2005,2005
242,83,Visual analysis and exploration of fluid flow in a cooling jacket,Vis,2005,2005
242,271,Visual analysis and exploration of fluid flow in a cooling jacket,Vis,2005,2005
242,117,Visual analysis and exploration of fluid flow in a cooling jacket,Vis,2005,2005
83,271,Visual analysis and exploration of fluid flow in a cooling jacket,Vis,2005,2005
83,117,Visual analysis and exploration of fluid flow in a cooling jacket,Vis,2005,2005
271,117,Visual analysis and exploration of fluid flow in a cooling jacket,Vis,2005,2005
254,101,Visualization in the Einstein Year 2005: a case study on explanatory and illustrative visualization of relativity and astrophysics,Vis,2005,2005
239,160,Visualization with stylized line primitives,Vis,2005,2005
6,162,Visualizing intersecting surfaces with nested-surface techniques,Vis,2005,2005
120,182,VolQD: direct volume rendering of multi-million atom quantum dot simulations,Vis,2005,2005
134,129,Volume rendering of smoke propagation CFD data,Vis,2005,2005
249,45,VolumeShop: an interactive system for direct volume illustration,Vis,2005,2005
46,93,2D Maps for Visual Analysis and Retrieval in Large Multi-Feature 3D Model Databases,Vis,2004,2004
284,171,Adaptive 4-8 texture hierarchies,Vis,2004,2004
136,80,Constrained inverse volume rendering for planetary nebulae,Vis,2004,2004
136,123,Constrained inverse volume rendering for planetary nebulae,Vis,2004,2004
80,123,Constrained inverse volume rendering for planetary nebulae,Vis,2004,2004
141,71,Dispersion simulation and visualization for urban security,Vis,2004,2004
141,32,Dispersion simulation and visualization for urban security,Vis,2004,2004
71,32,Dispersion simulation and visualization for urban security,Vis,2004,2004
68,3,Display of vector fields using a reaction-diffusion model,Vis,2004,2004
127,257,Flow field clustering via algebraic multigrid,Vis,2004,2004
165,60,Hardware-accelerated adaptive EWA volume splatting,Vis,2004,2004
6,162,ImageSurfer: a tool for visualizing correlations between two volume scalar fields,Vis,2004,2004
229,34,Importance-driven volume rendering,Vis,2004,2004
229,45,Importance-driven volume rendering,Vis,2004,2004
34,45,Importance-driven volume rendering,Vis,2004,2004
16,115,Interactive point-based isosurface extraction,Vis,2004,2004
30,111,Interactive terascale particle visualization,Vis,2004,2004
70,45,Interactive thickness visualization of articular cartilage,Vis,2004,2004
170,254,Investigating swirl and tumble flow with a comparison of visualization techniques,Vis,2004,2004
170,83,Investigating swirl and tumble flow with a comparison of visualization techniques,Vis,2004,2004
170,271,Investigating swirl and tumble flow with a comparison of visualization techniques,Vis,2004,2004
254,83,Investigating swirl and tumble flow with a comparison of visualization techniques,Vis,2004,2004
254,271,Investigating swirl and tumble flow with a comparison of visualization techniques,Vis,2004,2004
83,271,Investigating swirl and tumble flow with a comparison of visualization techniques,Vis,2004,2004
182,264,Linear and cubic box splines for the body centered cubic lattice,Vis,2004,2004
248,268,Local and global comparison of continuous functions,Vis,2004,2004
124,45,Non-linear model fitting to parameterize diseased blood vessels,Vis,2004,2004
124,288,Non-linear model fitting to parameterize diseased blood vessels,Vis,2004,2004
45,288,Non-linear model fitting to parameterize diseased blood vessels,Vis,2004,2004
68,279,Panel 1: Can We Determine the Top Unresolved Problems of Visualization?,Vis,2004,2004
20,120,Panel 2: In the Eye of the Beholder: The Role of Perception in Scientific Visualization,Vis,2004,2004
20,20,Panel 2: In the Eye of the Beholder: The Role of Perception in Scientific Visualization,Vis,2004,2004
120,20,Panel 2: In the Eye of the Beholder: The Role of Perception in Scientific Visualization,Vis,2004,2004
120,123,Panel 3: The Future Visualization Platform,Vis,2004,2004
120,60,Panel 3: The Future Visualization Platform,Vis,2004,2004
123,60,Panel 3: The Future Visualization Platform,Vis,2004,2004
262,50,Panel 4: What Should We Teach in a Scientific Visualization Class?,Vis,2004,2004
262,258,Panel 4: What Should We Teach in a Scientific Visualization Class?,Vis,2004,2004
262,227,Panel 4: What Should We Teach in a Scientific Visualization Class?,Vis,2004,2004
50,258,Panel 4: What Should We Teach in a Scientific Visualization Class?,Vis,2004,2004
50,227,Panel 4: What Should We Teach in a Scientific Visualization Class?,Vis,2004,2004
258,227,Panel 4: What Should We Teach in a Scientific Visualization Class?,Vis,2004,2004
286,117,Physically based methods for tensor field visualization,Vis,2004,2004
286,218,Physically based methods for tensor field visualization,Vis,2004,2004
286,171,Physically based methods for tensor field visualization,Vis,2004,2004
117,218,Physically based methods for tensor field visualization,Vis,2004,2004
117,171,Physically based methods for tensor field visualization,Vis,2004,2004
218,171,Physically based methods for tensor field visualization,Vis,2004,2004
142,120,Projecting tetrahedra without rendering artifacts,Vis,2004,2004
90,176,Rough interface reconstruction using the level set method,Vis,2004,2004
201,240,STEPS - an application for simulation of transsphenoidal endonasal pituitary surgery,Vis,2004,2004
55,11,Stream line and path line oriented topology for 2D time-dependent vector fields,Vis,2004,2004
55,77,Stream line and path line oriented topology for 2D time-dependent vector fields,Vis,2004,2004
55,160,Stream line and path line oriented topology for 2D time-dependent vector fields,Vis,2004,2004
11,77,Stream line and path line oriented topology for 2D time-dependent vector fields,Vis,2004,2004
11,160,Stream line and path line oriented topology for 2D time-dependent vector fields,Vis,2004,2004
77,160,Stream line and path line oriented topology for 2D time-dependent vector fields,Vis,2004,2004
124,45,The VesselGlyph: focus & context visualization in CT-angiography,Vis,2004,2004
124,288,The VesselGlyph: focus & context visualization in CT-angiography,Vis,2004,2004
45,288,The VesselGlyph: focus & context visualization in CT-angiography,Vis,2004,2004
275,2,Topological lines in 3D tensor fields,Vis,2004,2004
197,115,Tracking of vector field singularities in unstructured 3D time-dependent datasets,Vis,2004,2004
197,81,Tracking of vector field singularities in unstructured 3D time-dependent datasets,Vis,2004,2004
115,81,Tracking of vector field singularities in unstructured 3D time-dependent datasets,Vis,2004,2004
143,10,Visibility culling for time-varying volume rendering using temporal occlusion coherence,Vis,2004,2004
115,197,Visualization of intricate flow structures for vortex breakdown analysis,Vis,2004,2004
115,80,Visualization of intricate flow structures for vortex breakdown analysis,Vis,2004,2004
115,81,Visualization of intricate flow structures for vortex breakdown analysis,Vis,2004,2004
115,123,Visualization of intricate flow structures for vortex breakdown analysis,Vis,2004,2004
197,80,Visualization of intricate flow structures for vortex breakdown analysis,Vis,2004,2004
197,81,Visualization of intricate flow structures for vortex breakdown analysis,Vis,2004,2004
197,123,Visualization of intricate flow structures for vortex breakdown analysis,Vis,2004,2004
80,81,Visualization of intricate flow structures for vortex breakdown analysis,Vis,2004,2004
80,123,Visualization of intricate flow structures for vortex breakdown analysis,Vis,2004,2004
81,123,Visualization of intricate flow structures for vortex breakdown analysis,Vis,2004,2004
50,12,Visualization of Topological Defects in Nematic Liquid Crystals Using Streamtubes; Streamsurfaces and Ellipsoids,Vis,2004,2004
146,134,Vorticity based flow analysis and visualization for Pelton turbine design optimization,Vis,2004,2004
257,112,3D IBFV: hardware-accelerated 3D flow visualization,Vis,2003,2003
123,68,A constraint-based technique for haptic volume exploration,Vis,2003,2003
85,71,A framework for sample-based rendering with O-buffers,Vis,2003,2003
1,218,A multi-resolution data structure for two-dimensional Morse-Smale functions,Vis,2003,2003
1,268,A multi-resolution data structure for two-dimensional Morse-Smale functions,Vis,2003,2003
218,268,A multi-resolution data structure for two-dimensional Morse-Smale functions,Vis,2003,2003
254,19,A texture-based framework for spacetime-coherent visualization of time-dependent vector fields,Vis,2003,2003
254,101,A texture-based framework for spacetime-coherent visualization of time-dependent vector fields,Vis,2003,2003
19,101,A texture-based framework for spacetime-coherent visualization of time-dependent vector fields,Vis,2003,2003
30,111,Accelerating large data analysis by exploiting regularities,Vis,2003,2003
208,247,Acceleration techniques for GPU-based volume rendering,Vis,2003,2003
34,240,Advanced curved planar reformation: flattening of vascular structures,Vis,2003,2003
34,288,Advanced curved planar reformation: flattening of vascular structures,Vis,2003,2003
34,45,Advanced curved planar reformation: flattening of vascular structures,Vis,2003,2003
240,288,Advanced curved planar reformation: flattening of vascular structures,Vis,2003,2003
240,45,Advanced curved planar reformation: flattening of vascular structures,Vis,2003,2003
288,45,Advanced curved planar reformation: flattening of vascular structures,Vis,2003,2003
194,211,Appearance-preserving view-dependent visualization,Vis,2003,2003
83,247,Compression domain volume rendering,Vis,2003,2003
169,186,Conveying shape and features with image-based relighting,Vis,2003,2003
80,227,Curvature-based transfer functions for direct volume rendering: methods and applications,Vis,2003,2003
80,264,Curvature-based transfer functions for direct volume rendering: methods and applications,Vis,2003,2003
227,264,Curvature-based transfer functions for direct volume rendering: methods and applications,Vis,2003,2003
32,71,Empty space skipping and occlusion clipping for texture-based volume rendering,Vis,2003,2003
202,123,Gaussian transfer functions for multi-field volume visualization,Vis,2003,2003
229,34,Hardware-based nonlinear filtering and segmentation using high-level shading languages,Vis,2003,2003
229,45,Hardware-based nonlinear filtering and segmentation using high-level shading languages,Vis,2003,2003
34,45,Hardware-based nonlinear filtering and segmentation using high-level shading languages,Vis,2003,2003
142,101,Hardware-based ray casting for tetrahedral meshes,Vis,2003,2003
117,218,Hierarchical clustering for unstructured volumetric scalar fields,Vis,2003,2003
117,171,Hierarchical clustering for unstructured volumetric scalar fields,Vis,2003,2003
218,171,Hierarchical clustering for unstructured volumetric scalar fields,Vis,2003,2003
204,271,High-quality two-level volume rendering of segmented data sets on consumer graphics hardware,Vis,2003,2003
151,87,Hybrid segmentation and exploration of the human lungs,Vis,2003,2003
275,2,HyperLIC,Vis,2003,2003
170,271,Image space based visualization of unsteady flow on surfaces,Vis,2003,2003
266,271,Interactive 3D visualization of rigid body systems,Vis,2003,2003
202,123,Interactive deformation and visualization of level set surfaces using graphics hardware,Vis,2003,2003
202,227,Interactive deformation and visualization of level set surfaces using graphics hardware,Vis,2003,2003
123,227,Interactive deformation and visualization of level set surfaces using graphics hardware,Vis,2003,2003
225,218,Interactive protein manipulation,Vis,2003,2003
225,223,Interactive protein manipulation,Vis,2003,2003
218,223,Interactive protein manipulation,Vis,2003,2003
260,256,Large mesh simplification using processing sequences,Vis,2003,2003
260,239,Large mesh simplification using processing sequences,Vis,2003,2003
256,239,Large mesh simplification using processing sequences,Vis,2003,2003
23,105,Piecewise C<sup>1</sup> continuous surface reconstruction of noisy point clouds via local implicit quadric regression,Vis,2003,2003
23,71,Piecewise C<sup>1</sup> continuous surface reconstruction of noisy point clouds via local implicit quadric regression,Vis,2003,2003
105,71,Piecewise C<sup>1</sup> continuous surface reconstruction of noisy point clouds via local implicit quadric regression,Vis,2003,2003
144,180,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
144,26,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
180,26,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
55,11,Saddle connectors - an approach to visualizing the topological skeleton of complex 3D vector fields,Vis,2003,2003
55,77,Saddle connectors - an approach to visualizing the topological skeleton of complex 3D vector fields,Vis,2003,2003
55,160,Saddle connectors - an approach to visualizing the topological skeleton of complex 3D vector fields,Vis,2003,2003
11,77,Saddle connectors - an approach to visualizing the topological skeleton of complex 3D vector fields,Vis,2003,2003
11,160,Saddle connectors - an approach to visualizing the topological skeleton of complex 3D vector fields,Vis,2003,2003
77,160,Saddle connectors - an approach to visualizing the topological skeleton of complex 3D vector fields,Vis,2003,2003
134,129,Signed distance transform using graphics hardware,Vis,2003,2003
21,159,Using deformations for browsing volumetric data,Vis,2003,2003
144,26,Visibility based methods and assessment for detail-recovery,Vis,2003,2003
10,143,Visibility culling using plenoptic opacity functions for large volume visualization,Vis,2003,2003
295,252,Visualization of noisy and biased volume data using first and second order derivative techniques,Vis,2003,2003
120,123,Visually accurate multi-field weather visualization,Vis,2003,2003
141,71,Voxels on fire,Vis,2003,2003
141,105,Voxels on fire,Vis,2003,2003
71,105,Voxels on fire,Vis,2003,2003
137,74,A model for the visualization exploration process,Vis,2002,2002
108,181,BM3D: motion estimation in time dependent volume data,Vis,2002,2002
34,201,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
34,124,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
34,288,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
34,240,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
34,41,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
34,45,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
201,124,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
201,288,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
201,240,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
201,41,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
201,45,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
124,288,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
124,240,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
124,41,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
124,45,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
288,240,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
288,41,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
288,45,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
240,41,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
240,45,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
41,45,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
34,288,CPR - curved planar reformation,Vis,2002,2002
34,240,CPR - curved planar reformation,Vis,2002,2002
34,45,CPR - curved planar reformation,Vis,2002,2002
288,240,CPR - curved planar reformation,Vis,2002,2002
288,45,CPR - curved planar reformation,Vis,2002,2002
240,45,CPR - curved planar reformation,Vis,2002,2002
94,81,Exploring scalar fields using critical isovalues,Vis,2002,2002
94,117,Exploring scalar fields using critical isovalues,Vis,2002,2002
94,218,Exploring scalar fields using critical isovalues,Vis,2002,2002
81,117,Exploring scalar fields using critical isovalues,Vis,2002,2002
81,218,Exploring scalar fields using critical isovalues,Vis,2002,2002
117,218,Exploring scalar fields using critical isovalues,Vis,2002,2002
215,71,Fast and reliable space leaping for interactive volume rendering,Vis,2002,2002
90,176,Geometric verification of swirling features in flow fields,Vis,2002,2002
41,87,Interactive rendering of large volume data sets,Vis,2002,2002
202,123,Interactive translucent volume rendering and procedural modeling,Vis,2002,2002
202,120,Interactive translucent volume rendering and procedural modeling,Vis,2002,2002
123,120,Interactive translucent volume rendering and procedural modeling,Vis,2002,2002
284,256,Interactive view-dependent rendering of large isosurfaces,Vis,2002,2002
284,268,Interactive view-dependent rendering of large isosurfaces,Vis,2002,2002
284,171,Interactive view-dependent rendering of large isosurfaces,Vis,2002,2002
256,268,Interactive view-dependent rendering of large isosurfaces,Vis,2002,2002
256,171,Interactive view-dependent rendering of large isosurfaces,Vis,2002,2002
268,171,Interactive view-dependent rendering of large isosurfaces,Vis,2002,2002
49,227,Level set segmentation from multiple non-uniform volume datasets,Vis,2002,2002
226,120,Non-photorealistic volume rendering using stippling techniques,Vis,2002,2002
226,138,Non-photorealistic volume rendering using stippling techniques,Vis,2002,2002
226,123,Non-photorealistic volume rendering using stippling techniques,Vis,2002,2002
120,138,Non-photorealistic volume rendering using stippling techniques,Vis,2002,2002
120,123,Non-photorealistic volume rendering using stippling techniques,Vis,2002,2002
138,123,Non-photorealistic volume rendering using stippling techniques,Vis,2002,2002
32,71,Simulating fire with texture splats,Vis,2002,2002
254,101,Volume clipping via per-fragment operations in texture-based volume visualization,Vis,2002,2002
275,2,Volume deformation for tensor visualization,Vis,2002,2002
61,214,Point set surfaces,Vis,2001,2001
60,129,EWA volume splatting,Vis,2001,2001
228,207,Hybrid simplification: combining multi-resolution polygon and point rendering,Vis,2001,2001
112,257,Enridged Contour Maps,Vis,2001,2001
119,45,Optimal regular volume sampling,Vis,2001,2001
42,264,Simplicial subdivisions and sampling artifacts,Vis,2001,2001
256,214,A memory insensitive technique for large model simplification,Vis,2001,2001
260,239,Connectivity shapes,Vis,2001,2001
50,3,Quantitative comparative evaluation of 2D vector field visualization methods,Vis,2001,2001
81,117,A tetrahedra-based stream surface algorithm,Vis,2001,2001
81,218,A tetrahedra-based stream surface algorithm,Vis,2001,2001
81,171,A tetrahedra-based stream surface algorithm,Vis,2001,2001
117,218,A tetrahedra-based stream surface algorithm,Vis,2001,2001
117,171,A tetrahedra-based stream surface algorithm,Vis,2001,2001
218,171,A tetrahedra-based stream surface algorithm,Vis,2001,2001
115,81,Continuous topology simplification of planar vector fields,Vis,2001,2001
115,117,Continuous topology simplification of planar vector fields,Vis,2001,2001
81,117,Continuous topology simplification of planar vector fields,Vis,2001,2001
191,126,PixelFlex: a reconfigurable multi-projector display system,Vis,2001,2001
142,101,Cell-projection of cyclic meshes,Vis,2001,2001
215,71,Distance-field based skeletons for virtual navigation,Vis,2001,2001
10,261,A complete distance field representation,Vis,2001,2001
202,80,Interactive volume rendering using multi-dimensional transfer functions and direct manipulation widgets,Vis,2001,2001
202,123,Interactive volume rendering using multi-dimensional transfer functions and direct manipulation widgets,Vis,2001,2001
80,123,Interactive volume rendering using multi-dimensional transfer functions and direct manipulation widgets,Vis,2001,2001
201,271,RTVR-a flexible Java library for interactive volume rendering,Vis,2001,2001
24,284,Wavelet representation of contour sets,Vis,2001,2001
24,123,Wavelet representation of contour sets,Vis,2001,2001
24,218,Wavelet representation of contour sets,Vis,2001,2001
24,171,Wavelet representation of contour sets,Vis,2001,2001
284,123,Wavelet representation of contour sets,Vis,2001,2001
284,218,Wavelet representation of contour sets,Vis,2001,2001
284,171,Wavelet representation of contour sets,Vis,2001,2001
123,218,Wavelet representation of contour sets,Vis,2001,2001
123,171,Wavelet representation of contour sets,Vis,2001,2001
218,171,Wavelet representation of contour sets,Vis,2001,2001
41,87,Real-time decompression and visualization of animated volume data,Vis,2001,2001
256,268,Visualization of large terrains made easy,Vis,2001,2001
267,214,Integrating occlusion culling with view-dependent rendering,Vis,2001,2001
90,258,Approximate shading for the re-illumination of synthetic images,Vis,2001,2001
240,45,Nonlinear virtual colon unfolding,Vis,2001,2001
177,101,Case study: medical Web service for the automatic 3D documentation for neuroradiological diagnosis,Vis,2001,2001
230,50,An immersive virtual environment for DT-MRI volume visualization applications: a case study,Vis,2001,2001
108,181,Chromatin decondensation: case study of tracking features in confocal data,Vis,2001,2001
89,2,Visualizing 2D probability distributions from EOS satellite image-derived data sets: a case study,Vis,2001,2001
178,119,4D space-time techniques: a medical imaging case study,Vis,2001,2001
34,288,Computed tomography angiography: a case study of peripheral vessel investigation,Vis,2001,2001
34,240,Computed tomography angiography: a case study of peripheral vessel investigation,Vis,2001,2001
34,45,Computed tomography angiography: a case study of peripheral vessel investigation,Vis,2001,2001
288,240,Computed tomography angiography: a case study of peripheral vessel investigation,Vis,2001,2001
288,45,Computed tomography angiography: a case study of peripheral vessel investigation,Vis,2001,2001
240,45,Computed tomography angiography: a case study of peripheral vessel investigation,Vis,2001,2001
215,71,3D digital cleansing using segmentation rays,Vis,2000,2000
71,215,CEASAR: a smooth; accurate and robust centerline extraction algorithm,Vis,2000,2000
137,74,A spreadsheet interface for visualization exploration,Vis,2000,2000
144,26,Simplification of tetrahedral meshes with accurate error evaluation,Vis,2000,2000
142,101,Hardware-accelerated volume and isosurface rendering based on cell-projection,Vis,2000,2000
247,68,A level-set method for flow visualization,Vis,2000,2000
247,101,A level-set method for flow visualization,Vis,2000,2000
68,101,A level-set method for flow visualization,Vis,2000,2000
89,2,A flow-guided streamline seeding strategy,Vis,2000,2000
90,258,Enabling level-of-detail matching for exterior scene synthesis,Vis,2000,2000
120,138,Volume illustration: non-photorealistic rendering of volume models,Vis,2000,2000
271,201,Two-level volume rendering - fusing MIP and DVR,Vis,2000,2000
271,45,Two-level volume rendering - fusing MIP and DVR,Vis,2000,2000
201,45,Two-level volume rendering - fusing MIP and DVR,Vis,2000,2000
10,32,FastSplats: optimized splatting on rectilinear grids,Vis,2000,2000
10,261,FastSplats: optimized splatting on rectilinear grids,Vis,2000,2000
32,261,FastSplats: optimized splatting on rectilinear grids,Vis,2000,2000
215,71,Image based rendering with stable frame rates,Vis,2000,2000
286,117,Visualizing geodesics,Vis,2000,2000
127,257,A continuous clustering method for vector fields,Vis,2000,2000
127,112,A continuous clustering method for vector fields,Vis,2000,2000
257,112,A continuous clustering method for vector fields,Vis,2000,2000
115,81,A topology simplification method for 2D vector fields,Vis,2000,2000
115,117,A topology simplification method for 2D vector fields,Vis,2000,2000
81,117,A topology simplification method for 2D vector fields,Vis,2000,2000
171,284,Constructing material interfaces from data sets with volume-fraction information,Vis,2000,2000
171,218,Constructing material interfaces from data sets with volume-fraction information,Vis,2000,2000
284,218,Constructing material interfaces from data sets with volume-fraction information,Vis,2000,2000
