source,target,title,conference,year1,year2
1543,1177,Piecewise C<sup>1</sup> continuous surface reconstruction of noisy point clouds via local implicit quadric regression,Vis,2003,2003
2091,198,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
2091,2628,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
2091,3405,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
2091,3507,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
2091,483,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
198,2628,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
198,3405,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
198,3507,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
198,483,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
2628,3405,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
2628,3507,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
2628,483,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
3405,3507,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
3405,483,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
3507,483,Planet-sized batched dynamic adaptive meshes (P-BDAM),Vis,2003,2003
2040,1120,Producing high-quality visualizations of large-scale simulation,Vis,2003,2003
2040,1693,Producing high-quality visualizations of large-scale simulation,Vis,2003,2003
2040,581,Producing high-quality visualizations of large-scale simulation,Vis,2003,2003
2040,4211,Producing high-quality visualizations of large-scale simulation,Vis,2003,2003
1120,1693,Producing high-quality visualizations of large-scale simulation,Vis,2003,2003
1120,581,Producing high-quality visualizations of large-scale simulation,Vis,2003,2003
1120,4211,Producing high-quality visualizations of large-scale simulation,Vis,2003,2003
1693,581,Producing high-quality visualizations of large-scale simulation,Vis,2003,2003
1693,4211,Producing high-quality visualizations of large-scale simulation,Vis,2003,2003
581,4211,Producing high-quality visualizations of large-scale simulation,Vis,2003,2003
670,1415,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
670,134,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
670,3390,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
670,2164,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
670,3955,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
670,3175,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
670,2398,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
1415,134,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
1415,3390,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
1415,2164,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
1415,3955,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
1415,3175,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
1415,2398,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
134,3390,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
134,2164,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
134,3955,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
134,3175,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
134,2398,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
3390,2164,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
3390,3955,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
3390,3175,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
3390,2398,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
2164,3955,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
2164,3175,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
2164,2398,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
3955,3175,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
3955,2398,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
3175,2398,Psychophysical scaling of a cardiovascular information display,Vis,2003,2003
860,4201,Quasi-static approach approximation for 6 degrees-of-freedom haptic rendering,Vis,2003,2003
2884,2331,Real-time refinement and simplification of adaptive triangular meshes,Vis,2003,2003
942,215,Saddle connectors - an approach to visualizing the topological skeleton of complex 3D vector fields,Vis,2003,2003
942,1238,Saddle connectors - an approach to visualizing the topological skeleton of complex 3D vector fields,Vis,2003,2003
942,2383,Saddle connectors - an approach to visualizing the topological skeleton of complex 3D vector fields,Vis,2003,2003
215,1238,Saddle connectors - an approach to visualizing the topological skeleton of complex 3D vector fields,Vis,2003,2003
215,2383,Saddle connectors - an approach to visualizing the topological skeleton of complex 3D vector fields,Vis,2003,2003
1238,2383,Saddle connectors - an approach to visualizing the topological skeleton of complex 3D vector fields,Vis,2003,2003
1894,78,Shape simplification based on the medial axis transform,Vis,2003,2003
330,1987,Signed distance transform using graphics hardware,Vis,2003,2003
330,1953,Signed distance transform using graphics hardware,Vis,2003,2003
1987,1953,Signed distance transform using graphics hardware,Vis,2003,2003
3011,2066,Space efficient fast isosurface extraction for large datasets,Vis,2003,2003
378,1495,Using deformations for browsing volumetric data,Vis,2003,2003
378,2355,Using deformations for browsing volumetric data,Vis,2003,2003
1495,2355,Using deformations for browsing volumetric data,Vis,2003,2003
1652,4111,Video visualization,Vis,2003,2003
4090,2091,Visibility based methods and assessment for detail-recovery,Vis,2003,2003
4090,483,Visibility based methods and assessment for detail-recovery,Vis,2003,2003
2091,483,Visibility based methods and assessment for detail-recovery,Vis,2003,2003
325,202,Visibility culling using plenoptic opacity functions for large volume visualization,Vis,2003,2003
325,2066,Visibility culling using plenoptic opacity functions for large volume visualization,Vis,2003,2003
325,2293,Visibility culling using plenoptic opacity functions for large volume visualization,Vis,2003,2003
202,2066,Visibility culling using plenoptic opacity functions for large volume visualization,Vis,2003,2003
202,2293,Visibility culling using plenoptic opacity functions for large volume visualization,Vis,2003,2003
2066,2293,Visibility culling using plenoptic opacity functions for large volume visualization,Vis,2003,2003
3616,3424,Visualization of noisy and biased volume data using first and second order derivative techniques,Vis,2003,2003
3616,4518,Visualization of noisy and biased volume data using first and second order derivative techniques,Vis,2003,2003
3616,3581,Visualization of noisy and biased volume data using first and second order derivative techniques,Vis,2003,2003
3616,3806,Visualization of noisy and biased volume data using first and second order derivative techniques,Vis,2003,2003
3424,4518,Visualization of noisy and biased volume data using first and second order derivative techniques,Vis,2003,2003
3424,3581,Visualization of noisy and biased volume data using first and second order derivative techniques,Vis,2003,2003
3424,3806,Visualization of noisy and biased volume data using first and second order derivative techniques,Vis,2003,2003
4518,3581,Visualization of noisy and biased volume data using first and second order derivative techniques,Vis,2003,2003
4518,3806,Visualization of noisy and biased volume data using first and second order derivative techniques,Vis,2003,2003
3581,3806,Visualization of noisy and biased volume data using first and second order derivative techniques,Vis,2003,2003
2616,1649,Visualization of steep breaking waves and thin spray sheets around a ship,Vis,2003,2003
2005,1900,Visualization of volume data with quadratic super splines,Vis,2003,2003
2005,2059,Visualization of volume data with quadratic super splines,Vis,2003,2003
2005,2383,Visualization of volume data with quadratic super splines,Vis,2003,2003
1900,2059,Visualization of volume data with quadratic super splines,Vis,2003,2003
1900,2383,Visualization of volume data with quadratic super splines,Vis,2003,2003
2059,2383,Visualization of volume data with quadratic super splines,Vis,2003,2003
527,1204,Visualization; optimization; business strategy: a case study,Vis,2003,2003
43,1189,Visualizing industrial CT volume data for nondestructive testing applications,Vis,2003,2003
43,2645,Visualizing industrial CT volume data for nondestructive testing applications,Vis,2003,2003
43,3859,Visualizing industrial CT volume data for nondestructive testing applications,Vis,2003,2003
1189,2645,Visualizing industrial CT volume data for nondestructive testing applications,Vis,2003,2003
1189,3859,Visualizing industrial CT volume data for nondestructive testing applications,Vis,2003,2003
2645,3859,Visualizing industrial CT volume data for nondestructive testing applications,Vis,2003,2003
3314,3937,Visualizing spatial and temporal variability in coastal observatories,Vis,2003,2003
3314,3319,Visualizing spatial and temporal variability in coastal observatories,Vis,2003,2003
3314,447,Visualizing spatial and temporal variability in coastal observatories,Vis,2003,2003
3937,3319,Visualizing spatial and temporal variability in coastal observatories,Vis,2003,2003
3937,447,Visualizing spatial and temporal variability in coastal observatories,Vis,2003,2003
3319,447,Visualizing spatial and temporal variability in coastal observatories,Vis,2003,2003
3015,1714,Visually accurate multi-field weather visualization,Vis,2003,2003
3015,1750,Visually accurate multi-field weather visualization,Vis,2003,2003
3015,332,Visually accurate multi-field weather visualization,Vis,2003,2003
1714,1750,Visually accurate multi-field weather visualization,Vis,2003,2003
1714,332,Visually accurate multi-field weather visualization,Vis,2003,2003
1750,332,Visually accurate multi-field weather visualization,Vis,2003,2003
1426,2066,Volume tracking using higher dimensional isosurfacing,Vis,2003,2003
1426,2113,Volume tracking using higher dimensional isosurfacing,Vis,2003,2003
2066,2113,Volume tracking using higher dimensional isosurfacing,Vis,2003,2003
2035,1927,Voxels on fire,Vis,2003,2003
2035,1472,Voxels on fire,Vis,2003,2003
2035,1177,Voxels on fire,Vis,2003,2003
2035,1543,Voxels on fire,Vis,2003,2003
1927,1472,Voxels on fire,Vis,2003,2003
1927,1177,Voxels on fire,Vis,2003,2003
1927,1543,Voxels on fire,Vis,2003,2003
1472,1177,Voxels on fire,Vis,2003,2003
1472,1543,Voxels on fire,Vis,2003,2003
1177,1543,Voxels on fire,Vis,2003,2003
3327,1987,A case study in selective visualization of unsteady 3D flow,Vis,2002,2002
3327,4506,A case study in selective visualization of unsteady 3D flow,Vis,2002,2002
3327,3839,A case study in selective visualization of unsteady 3D flow,Vis,2002,2002
1987,4506,A case study in selective visualization of unsteady 3D flow,Vis,2002,2002
1987,3839,A case study in selective visualization of unsteady 3D flow,Vis,2002,2002
4506,3839,A case study in selective visualization of unsteady 3D flow,Vis,2002,2002
2941,1328,A case study on automatic camera placement and motion for visualizing historical data,Vis,2002,2002
4416,3733,A case study on multiresolution visualization of local rainfall from weather radar measurements,Vis,2002,2002
4416,3218,A case study on multiresolution visualization of local rainfall from weather radar measurements,Vis,2002,2002
4416,2647,A case study on multiresolution visualization of local rainfall from weather radar measurements,Vis,2002,2002
4416,2086,A case study on multiresolution visualization of local rainfall from weather radar measurements,Vis,2002,2002
3733,3218,A case study on multiresolution visualization of local rainfall from weather radar measurements,Vis,2002,2002
3733,2647,A case study on multiresolution visualization of local rainfall from weather radar measurements,Vis,2002,2002
3733,2086,A case study on multiresolution visualization of local rainfall from weather radar measurements,Vis,2002,2002
3218,2647,A case study on multiresolution visualization of local rainfall from weather radar measurements,Vis,2002,2002
3218,2086,A case study on multiresolution visualization of local rainfall from weather radar measurements,Vis,2002,2002
2647,2086,A case study on multiresolution visualization of local rainfall from weather radar measurements,Vis,2002,2002
1970,3563,A case study on the applications of a generic library for low-cost polychromatic passive stereo,Vis,2002,2002
1970,1502,A case study on the applications of a generic library for low-cost polychromatic passive stereo,Vis,2002,2002
3563,1502,A case study on the applications of a generic library for low-cost polychromatic passive stereo,Vis,2002,2002
2003,1189,A model for the visualization exploration process,Vis,2002,2002
2003,1685,A model for the visualization exploration process,Vis,2002,2002
1189,1685,A model for the visualization exploration process,Vis,2002,2002
621,3477,A multiphase approach to efficient surface simplification,Vis,2002,2002
3558,4264,A new object-order ray-casting algorithm,Vis,2002,2002
3558,2464,A new object-order ray-casting algorithm,Vis,2002,2002
4264,2464,A new object-order ray-casting algorithm,Vis,2002,2002
4333,2159,A radial focus+context visualization for multi-dimensional functions,Vis,2002,2002
2423,2064,Approximating normals for marching cubes applied to locally supported isosurfaces,Vis,2002,2002
2423,667,Approximating normals for marching cubes applied to locally supported isosurfaces,Vis,2002,2002
2064,667,Approximating normals for marching cubes applied to locally supported isosurfaces,Vis,2002,2002
1584,3870,Assisted navigation for large information spaces,Vis,2002,2002
1560,2646,BM3D: motion estimation in time dependent volume data,Vis,2002,2002
1998,992,Bounded-distortion piecewise mesh parameterization,Vis,2002,2002
1998,3656,Bounded-distortion piecewise mesh parameterization,Vis,2002,2002
1998,3829,Bounded-distortion piecewise mesh parameterization,Vis,2002,2002
992,3656,Bounded-distortion piecewise mesh parameterization,Vis,2002,2002
992,3829,Bounded-distortion piecewise mesh parameterization,Vis,2002,2002
3656,3829,Bounded-distortion piecewise mesh parameterization,Vis,2002,2002
2354,3270,Case study: A virtual environment for genomic data visualization,Vis,2002,2002
2354,3599,Case study: A virtual environment for genomic data visualization,Vis,2002,2002
2354,1842,Case study: A virtual environment for genomic data visualization,Vis,2002,2002
3270,3599,Case study: A virtual environment for genomic data visualization,Vis,2002,2002
3270,1842,Case study: A virtual environment for genomic data visualization,Vis,2002,2002
3599,1842,Case study: A virtual environment for genomic data visualization,Vis,2002,2002
2804,1454,Case study: hardware-accelerated selective LIC volume rendering,Vis,2002,2002
2804,4130,Case study: hardware-accelerated selective LIC volume rendering,Vis,2002,2002
2804,4301,Case study: hardware-accelerated selective LIC volume rendering,Vis,2002,2002
1454,4130,Case study: hardware-accelerated selective LIC volume rendering,Vis,2002,2002
1454,4301,Case study: hardware-accelerated selective LIC volume rendering,Vis,2002,2002
4130,4301,Case study: hardware-accelerated selective LIC volume rendering,Vis,2002,2002
2281,2174,Case study: Interactive rendering of adaptive mesh refinement data,Vis,2002,2002
2281,2065,Case study: Interactive rendering of adaptive mesh refinement data,Vis,2002,2002
2174,2065,Case study: Interactive rendering of adaptive mesh refinement data,Vis,2002,2002
3590,1189,Case study: Interactive visualization for Internet security,Vis,2002,2002
3590,3373,Case study: Interactive visualization for Internet security,Vis,2002,2002
3590,3201,Case study: Interactive visualization for Internet security,Vis,2002,2002
1189,3373,Case study: Interactive visualization for Internet security,Vis,2002,2002
1189,3201,Case study: Interactive visualization for Internet security,Vis,2002,2002
3373,3201,Case study: Interactive visualization for Internet security,Vis,2002,2002
2023,1941,Case study: Visual debugging of finite element codes,Vis,2002,2002
2023,4339,Case study: Visual debugging of finite element codes,Vis,2002,2002
1941,4339,Case study: Visual debugging of finite element codes,Vis,2002,2002
342,3169,Case study: Visualization and analysis of high Rayleigh number - 3D convection in the Earth's mantle,Vis,2002,2002
342,1530,Case study: Visualization and analysis of high Rayleigh number - 3D convection in the Earth's mantle,Vis,2002,2002
3169,1530,Case study: Visualization and analysis of high Rayleigh number - 3D convection in the Earth's mantle,Vis,2002,2002
3723,342,Case study: Visualizing ocean flow vertical motions using Lagrangian-Eulerian time surfaces,Vis,2002,2002
3723,3008,Case study: Visualizing ocean flow vertical motions using Lagrangian-Eulerian time surfaces,Vis,2002,2002
342,3008,Case study: Visualizing ocean flow vertical motions using Lagrangian-Eulerian time surfaces,Vis,2002,2002
653,3894,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
653,3068,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
653,1812,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
653,729,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
653,3801,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
653,886,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
653,4385,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
653,2867,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
653,3619,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
653,448,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
653,2129,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
653,791,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
653,965,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
653,832,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3894,3068,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3894,1812,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3894,729,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3894,3801,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3894,886,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3894,4385,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3894,2867,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3894,3619,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3894,448,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3894,2129,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3894,791,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3894,965,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3894,832,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3068,1812,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3068,729,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3068,3801,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3068,886,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3068,4385,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3068,2867,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3068,3619,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3068,448,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3068,2129,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3068,791,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3068,965,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3068,832,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
1812,729,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
1812,3801,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
1812,886,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
1812,4385,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
1812,2867,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
1812,3619,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
1812,448,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
1812,2129,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
1812,791,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
1812,965,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
1812,832,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
729,3801,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
729,886,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
729,4385,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
729,2867,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
729,3619,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
729,448,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
729,2129,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
729,791,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
729,965,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
729,832,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3801,886,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3801,4385,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3801,2867,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3801,3619,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3801,448,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3801,2129,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3801,791,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3801,965,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3801,832,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
886,4385,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
886,2867,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
886,3619,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
886,448,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
886,2129,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
886,791,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
886,965,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
886,832,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
4385,2867,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
4385,3619,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
4385,448,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
4385,2129,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
4385,791,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
4385,965,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
4385,832,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
2867,3619,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
2867,448,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
2867,2129,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
2867,791,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
2867,965,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
2867,832,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3619,448,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3619,2129,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3619,791,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3619,965,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
3619,832,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
448,2129,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
448,791,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
448,965,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
448,832,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
2129,791,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
2129,965,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
2129,832,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
791,965,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
791,832,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
965,832,Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics,Vis,2002,2002
2359,4111,Comparative evaluation of visualization and experimental results using image comparison metrics,Vis,2002,2002
2359,1918,Comparative evaluation of visualization and experimental results using image comparison metrics,Vis,2002,2002
4111,1918,Comparative evaluation of visualization and experimental results using image comparison metrics,Vis,2002,2002
4002,3640,Compressing polygon mesh geometry with parallelogram prediction,Vis,2002,2002
1309,2976,Computing singularities of 3D vector fields with geometric algebra,Vis,2002,2002
653,4385,CPR - curved planar reformation,Vis,2002,2002
653,3619,CPR - curved planar reformation,Vis,2002,2002
653,448,CPR - curved planar reformation,Vis,2002,2002
653,832,CPR - curved planar reformation,Vis,2002,2002
4385,3619,CPR - curved planar reformation,Vis,2002,2002
4385,448,CPR - curved planar reformation,Vis,2002,2002
4385,832,CPR - curved planar reformation,Vis,2002,2002
3619,448,CPR - curved planar reformation,Vis,2002,2002
3619,832,CPR - curved planar reformation,Vis,2002,2002
448,832,CPR - curved planar reformation,Vis,2002,2002
2760,2601,Direct surface extraction from 3D freehand ultrasound images,Vis,2002,2002
2760,3430,Direct surface extraction from 3D freehand ultrasound images,Vis,2002,2002
2601,3430,Direct surface extraction from 3D freehand ultrasound images,Vis,2002,2002
3435,2565,Efficient compression and rendering of multi-resolution meshes,Vis,2002,2002
3435,4492,Efficient compression and rendering of multi-resolution meshes,Vis,2002,2002
2565,4492,Efficient compression and rendering of multi-resolution meshes,Vis,2002,2002
4094,1962,Efficient computation of the topology of level sets,Vis,2002,2002
3896,1953,Efficient simplification of point-sampled surfaces,Vis,2002,2002
3896,1418,Efficient simplification of point-sampled surfaces,Vis,2002,2002
1953,1418,Efficient simplification of point-sampled surfaces,Vis,2002,2002
83,3368,Evaluation of a multimodal interface for 3D terrain visualization,Vis,2002,2002
83,2920,Evaluation of a multimodal interface for 3D terrain visualization,Vis,2002,2002
83,4169,Evaluation of a multimodal interface for 3D terrain visualization,Vis,2002,2002
83,645,Evaluation of a multimodal interface for 3D terrain visualization,Vis,2002,2002
3368,2920,Evaluation of a multimodal interface for 3D terrain visualization,Vis,2002,2002
